30	0.6	0.5	0.150332963783729
25.25	0.7575	0.5	0.127137966398712
25	1	0.5	0.126589889011722
25	1.25	0.5	0.12747548783982
25	1.875	0.5	0.130503831361382
25	2.5	0.5	0.134629120178363
25	2.75	0.5	0.136565002837477
23.5	2.9375	0.5	0.133088316542062
21	3.15	0.5	0.129034879005639
17.5	3.5	0.5	0.132876822659183
15	3.75	0.5	0.145773797371133
12.75	3.825	0.5	0.162984853590756
11.25	3.9375	0.5	0.183818014623159
10	4	0.5	0.206155281280883
