41.5	1.0375	0.5	0.207876165059874
38	1.14	0.5	0.190591185525459
38	1.33	0.5	0.190804219030922
38	1.52	0.5	0.191049731745428
37.5	1.875	0.5	0.189159324380269
30.5	3.05	0.5	0.16048753845704
23.75	3.5625	0.5	0.140451281589026
19.25	3.85	0.5	0.138795037735504
16	4	0.5	0.148408220796558
14	4.2	0.5	0.165529453572469
12	4.2	0.5	0.185
11	4.4	0.5	0.207424685126915
