35	0.805	0.5	0.175377450089799
30.5	0.915	0.5	0.15323592920722
30.5	1.22	0.5	0.15380588415272
30.5	1.83	0.5	0.155422810423696
30.5	2.44	0.5	0.157658650254276
28	2.8	0.5	0.148660687473185
22.5	3.375	0.5	0.1352081728299
18.5	3.7	0.5	0.136221327258253
15.5	3.875	0.5	0.147075660800827
13.25	3.975	0.5	0.163978847721284
11.5	4.025	0.5	0.184204370197886
10.5	4.2	0.5	0.206775844817522
