44.5	1.246	0.5	0.222940014353637
43.5	1.305	0.5	0.21801662780623
42	1.47	0.5	0.210727905128865
41	1.64	0.5	0.20597329924046
40	2	0.5	0.201556443707464
39	2.34	0.5	0.197294196569489
36	2.7	0.5	0.183864760081969
31.5	3.15	0.5	0.165246028696607
24.5	3.675	0.5	0.143635824222232
20	4	0.5	0.14142135623731
16.5	4.125	0.5	0.149770658007502
14.25	4.275	0.5	0.166061923691134
12.5	4.375	0.5	0.185825859341481
11	4.4	0.5	0.207424685126915
