26.5	0.53	0.5	0.132876822659183
24	0.528	0.5	0.12050311199301
22.5	0.675	0.5	0.113495594628162
22.5	0.9	0.5	0.114263948820264
22.5	1.125	0.5	0.115244305716161
22.5	1.6875	0.5	0.118585412256314
22.5	2.25	0.5	0.123110722522451
22.5	2.475	0.5	0.125224797863682
22.5	2.8125	0.5	0.128695376762337
20.5	3.075	0.5	0.127008857958805
17	3.4	0.5	0.131244047484067
14.5	3.625	0.5	0.144503460166184
12.5	3.75	0.5	0.1625
11	3.85	0.5	0.183439363278441
9.75	3.9	0.5	0.205855683671838
